id,title,creator,issuance,publisher,contributor1,contributor2,contributor3,contributor4,contributor5,subject1,subject2,subject3,subject4,subject5,description1,description2,description3,description4,description5
njp.32101075685485,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
njp.32101003818661,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
njp.32101075685493,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
njp.32101075685501,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
njp.32101075685519,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
njp.32101075685527,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
njp.32101075685535,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
njp.32101075685543,Sochinenīi︠a︡ i pisʹma A.S. Pushkina,"Pushkin, Aleksandr Sergeevich",1903,"Knigoizdatelʹskoe t-vo ""Prosvi︠e︡shchenīe""","Morozov, P. O.",,,,,,,,,,Vols. 1-5 have also special title-pages.,"t. 1. Melkīi︠a︡ stikhotvorenīi︠a︡ 1812-1824.--t. 2. Melkīi︠a︡ stikhotvorenīi︠a︡ 1825-1836.  Pi︠e︡sni zapadnykh slavi︠a︡n.  Skazki. Narodnyi︠a︡ pi︠e︡sni.--t. 3. Poėmy, povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v stikhakh (1820-1833).--t. 4. Evgenīĭ Oni︠e︡gin (1823-1831).   Rodoslovnai︠a︡ moego geroi︠a︡ (1833).  Mi︠e︡dnyĭ vsadnik (1833). Andzhelo (1833).--t. 5. Povi︠e︡sti i dramaticheskīi︠a︡ proizvedenīi︠a︡ v prozi︠e︡ (1827-1835).--t. 6. Zhurnalʹnyi︠a︡ i drugīi︠a︡ statʹi i zami︠e︡tki. Statʹi avtobīograficheskīi︠a︡ (1819-1839).--t. 7. Sochinenīi︠a︡ i zami︠e︡tki istoricheskago soderzhanīi︠a︡.--t. 8. Pisʹma (1815-1837).",Mode of access: Internet.,,
coo.31924028106460,Sochinenīi︠a︡,"Pushkin, V. L.",1855,V tip. Imperatorskoĭ Akademīi nauk,,,,,,"Fables, Russian",,,,,"Lindseth, J.A.  Russian fable cat.,F-2243",Mode of access: Internet.,Rare copy 1: Gift of Jon A. Lindseth.,,
wu.89057871436,Sochinenīi︠a︡,"Pushkin, V. L.",1855,V tip. Imperatorskoĭ akademīi nauk,,,,,,,,,,,Mode of access: Internet.,,,,
osu.32435025337478,Sochineni͡ia. Izdanie dli͡a shkol,"Pushkin, Aleksandr Sergeevich",1884,Izd. Salaevykh,"Kozʹmin, Konstantin Andreevich",,,,,,,,,,[t.1] Dli͡a selʹskikh i gorodskikh uchilishch i dli͡a mladshikh klassov srednikh uchebnykh zavedeniĭ.,Mode of access: Internet.,,,
mdp.39015040694153,Social functions of literature : Alexander Pushkin and Russian culture,"Debreczeny, Paul",1997,Stanford University Press,,,,,,Literature -- Aesthetics,,,,,Includes bibliographical references (p. [255]-267) and index.,Mode of access: Internet.,,,
mdp.39015053681543,Social sciences and humanities in Russia,,1991,Institute of Scientific Information on Social Sciences,,,,,,Social sciences -- Russia (Federation) -- Bibliography -- Periodicals,Social sciences -- Bibliography -- Periodicals,,,,Latest issue consulted: 1999/2000.,"""Annotated bibliography for ...""",Mode of access: Internet.,,
mdp.39015042036171,The society tale in Russian literature : from Odoevskii to Tolstoi,,1998,Rodopi,"Cornwell, Neil",,,,,Aristocracy (Social class) in literature,Russian literature -- History and criticism,,,,Includes bibliographical references (p. [189]-192) and index.,Mode of access: Internet.,,,
nyp.33433082401047,La société russe,"Eckardt, Julius Wilhelm Albert von",1877,M. Dreyfous,"Figurey, Ernest",,,,,,,,,,Translation of selections from Aus der Petersburger Gesellschaft.,Mode of access: Internet.,,,
coo.31924071196400,La société russe,"Eckardt, Julius Wilhelm Albert von",1878,Maurice Dreyfous,"Proust, Antonin",,,,,,,,,,Includes bibliographical references.,t. 1. La société de Saint-Pétersbourg--Le prince Gortchakoff--Le général Ignatieff--Le comte Schouwaloff--Walouiëff--Le comte Protassoff--Les fréres Miloutine--Les comtes Adlerberg--La grande-duchesse Hélène--Les fréres et les fils de l'empéreur--La contesse Antoinette Bloudoff--Le prince de Bismarck a Petersbourg.,Mode of access: Internet.,,
mdp.39015061862267,Der Sohn der Nonne : Roman,"Gorky, Maksim",1950,Im Bertelsmann Lesering,,,,,,,,,,,Mode of access: Internet.,,,,
mdp.39015079342609,Solotoi petuschok = Der goldene Hahn,"Rimsky-Korsakov, Nikolay",2009,Musikproduktion Höflich,"Rimsky-Korsakov, Nikolay","Dmitriev, A. N.","Belʹskiĭ, Vladimir Ivanovich","Pushkin, Aleksandr Sergeevich",,Operas -- Librettos,Operas -- Scores,,,,Publisher's no.: Study score 80.,Includes pref. in English and German.,Includes libretto with English and French translations on facing p.,"Reprint. Originally published: Moskva : Gos. muz. izd-vo, 1950. Slova V. Beaʹskogo ; redakt͡sii͡a A.N. Dmitrieva.",Opera in 3 acts after Pushkin.
mdp.39015079342765,Solotoi petuschok = Der goldene Hahn,"Rimsky-Korsakov, Nikolay",2009,Musikproduktion Höflich,"Rimsky-Korsakov, Nikolay","Dmitriev, A. N.","Belʹskiĭ, Vladimir Ivanovich","Pushkin, Aleksandr Sergeevich",,Operas -- Librettos,Operas -- Scores,,,,Publisher's no.: Study score 80.,Includes pref. in English and German.,Includes libretto with English and French translations on facing p.,"Reprint. Originally published: Moskva : Gos. muz. izd-vo, 1950. Slova V. Beaʹskogo ; redakt͡sii͡a A.N. Dmitrieva.",Opera in 3 acts after Pushkin.
mdp.39015079342757,Solotoi petuschok = Der goldene Hahn,"Rimsky-Korsakov, Nikolay",2009,Musikproduktion Höflich,"Rimsky-Korsakov, Nikolay","Dmitriev, A. N.","Belʹskiĭ, Vladimir Ivanovich","Pushkin, Aleksandr Sergeevich",,Operas -- Librettos,Operas -- Scores,,,,Publisher's no.: Study score 80.,Includes pref. in English and German.,Includes libretto with English and French translations on facing p.,"Reprint. Originally published: Moskva : Gos. muz. izd-vo, 1950. Slova V. Beaʹskogo ; redakt͡sii͡a A.N. Dmitrieva.",Opera in 3 acts after Pushkin.
mdp.39015068930521,Something about the author,,1971,Gale Research,,,,,,Children's literature -- Bio-bibliography,,,,,"""Facts and pictures about contemporary authors and illustrators of books for young people.""",Mode of access: Internet.,,,
mdp.49015002916618,Something about the author,,1971,Gale Research,,,,,,Authors -- Periodicals,Children's literature -- Bio-bibliography,,,,Description based on: Vol. 16.,"""Facts and pictures about contemporary authors and illustrators of books for young people.""",Mode of access: Internet.,Vols. 1-2 with v. 2; Vols. 1-3 with v. 3; Vols. 1-21. 1 v.,Has companion: Something about the author. Autobiography series.
mdp.39015017704613,The song of triumphant love,"Turgenev, Ivan Sergeevich",1990,P. Cook,"Morelle, Jessica","Cook, Peter",,,,,,,,,Translation from the Russian.,Includes bibliographical references (p. 68).,Mode of access: Internet.,,
uc1.$b285170,Soul of Russia,"Iswolsky, Hélène",1943,Sheed & Ward,,,,,,Religious thought -- Soviet Union,,,,,"""Sources"": p. ix-x. Bibliography: p. 187-196.",Mode of access: Internet.,,,
mdp.39015049201018,Soul of Russia,"Iswolsky, Hélène",1944,,,,,,,Religious thought -- Soviet Union,,,,,Includes index.,Bibliography: p. 160-168.,Mode of access: Internet.,,
nyp.33433068027410,Souvenirs d'enfance,"Turgenev, Ivan Sergeevich",1880,Hetzel,,,,,,,,,,,At head of title: Dernièes oeuvres.,"Souvenirs d'enfance -- La caille -- Petits poèmes en prose -- Trop menu, le fil casse -- Memoires d'un nihiliste.",Mode of access: Internet.,,
uc1.$b319113,Souvenirs de la maison des morts,"Dostoyevsky, Fyodor",1886,Plon-Nourrit,,,,,,,,,,,Translation of: Zapiski iz mertvogo doma.,"""Th. DostoiÌevsky"" at head of title.",Mode of access: Internet.,,
hvd.32044087947586,Souvenirs de ma vie. France--Espagne--Italie--Suède et Russie ..,"Nervo, Gonzalve de",1871,M. Lévy frères,,,,,,,,,,,Mode of access: Internet.,,,,
uc1.$b85152,"Souvenirs du chevalier de Cussy, garde du corps, diplomate et consul général, 1795-1866","Cussy, Ferdinand de Cornot",1909,Plon-Nourrit et cie,"Germiny, Marc de",,,,,,,,,,Mode of access: Internet.,,,,
inu.30000003734153,Sovet davrida ŭzbek adabiĭ tilining taraqqiëti : uch tomlik,,1988,"Ŭzbekiston SSR ""Fan"" nashriëti","Ḣozhiev, A.","Shoabduraḣmonov, Sh",,,,Uzbek language -- 20th century,,,,,T. 3. by Azim Ḣozhiev.,"At head of title, t. 1: Ŭzbekiston SSR fanlar akademii͡asy.""Ḣurmat Belgisi"" ordenli A.S. Pushkin nomidagi til va adabiët instituti.","Title in colophon, t. 1: Zakonomernosti razvitii͡a sovremennogo uzbekskogo literaturnogo i͡azyka.",In Uzbek.,Includes bibliographical references (p. 229-230).
uc1.b4214934,Sovet davrida ŭzbek adabiĭ tilining taraqqiëti : uch tomlik,,1988,"Ŭzbekiston SSR ""Fan"" nashriëti","Ḣozhiev, A.","Shoabduraḣmonov, Sh",,,,Uzbek language -- 20th century,,,,,T. 3. by Azim Ḣozhiev.,"At head of title, t. 1: Ŭzbekiston SSR fanlar akademii͡asy.""Ḣurmat Belgisi"" ordenli A.S. Pushkin nomidagi til va adabiët instituti.","Title in colophon, t. 1: Zakonomernosti razvitii͡a sovremennogo uzbekskogo literaturnogo i͡azyka.",In Uzbek.,Includes bibliographical references (p. 229-230).
inu.30000003776329,Sovet davrida ŭzbek adabiĭ tilining taraqqiëti : uch tomlik,,1988,"Ŭzbekiston SSR ""Fan"" nashriëti","Ḣozhiev, A.","Shoabduraḣmonov, Sh",,,,Uzbek language -- 20th century,,,,,T. 3. by Azim Ḣozhiev.,"At head of title, t. 1: Ŭzbekiston SSR fanlar akademii͡asy.""Ḣurmat Belgisi"" ordenli A.S. Pushkin nomidagi til va adabiët instituti.","Title in colophon, t. 1: Zakonomernosti razvitii͡a sovremennogo uzbekskogo literaturnogo i͡azyka.",In Uzbek.,Includes bibliographical references (p. 229-230).
uc1.b4214936,Sovet davrida ŭzbek adabiĭ tilining taraqqiëti : uch tomlik,,1988,"Ŭzbekiston SSR ""Fan"" nashriëti","Ḣozhiev, A.","Shoabduraḣmonov, Sh",,,,Uzbek language -- 20th century,,,,,T. 3. by Azim Ḣozhiev.,"At head of title, t. 1: Ŭzbekiston SSR fanlar akademii͡asy.""Ḣurmat Belgisi"" ordenli A.S. Pushkin nomidagi til va adabiët instituti.","Title in colophon, t. 1: Zakonomernosti razvitii͡a sovremennogo uzbekskogo literaturnogo i͡azyka.",In Uzbek.,Includes bibliographical references (p. 229-230).
mdp.39015032261839,Sovet davrida ŭzbek adabiĭ tilining taraqqiëti : uch tomlik,,1988,"Ŭzbekiston SSR ""Fan"" nashriëti","Ḣozhiev, A.","Shoabduraḣmonov, Sh",,,,Uzbek language -- 20th century,,,,,T. 3. by Azim Ḣozhiev.,"At head of title, t. 1: Ŭzbekiston SSR fanlar akademii͡asy.""Ḣurmat Belgisi"" ordenli A.S. Pushkin nomidagi til va adabiët instituti.","Title in colophon, t. 1: Zakonomernosti razvitii͡a sovremennogo uzbekskogo literaturnogo i͡azyka.",In Uzbek.,Includes bibliographical references (p. 229-230).
mdp.39015032350566,Sovet davrida ŭzbek khalq poėtik izhodi,"Qobulniëzov, Zh",1959,Ŭzbekiston SSR fanlar akademii͡asi nashriëti,,,,,,Folklore -- Uzbekistan,"Folk poetry, Uzbek -- History and criticism",,,,At head of title: Ŭzbekiston SSR fanlar akademii͡asi. A.S. Pushkin nomidagi til va adabiët instituti.,Added t.p.: Uzbekskoe narodno-poėticheskoe tvorchestvo v sovetskiĭ period.,Includes bibliographical references.,Mode of access: Internet.,
uc1.b3659277,Soviet education,,1958,,,,,,,Education -- Russia,Education -- Russia -- Periodicals,Education -- Periodicals,,,Mode of access: Internet.,"Translation, Nov. 1958-Oct. 1959, of Sovetskai︠a︡ pedagogika; beginning Nov. 1959 consists of selected articles from various publications.",,,
uc1.b3558158,Soviet Studies in Literature,,????,,,,,,,,,,,,Mode of access: Internet.,,,,
uc1.b3558160,Soviet Studies in Literature,,????,,,,,,,,,,,,Mode of access: Internet.,,,,
uc1.32106020076011,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
uc1.b3226321,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
mdp.39015067420532,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
uc1.32106020246390,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
uc1.b3226322,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
uc1.32106020246424,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
uc1.b3226325,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
uc1.b3226327,Soviet studies in literature,,1965,International Arts and Science Press,,,,,,Literature -- History and criticism -- Periodicals,,,,,"""A journal of translations.""",Mode of access: Internet.,,,
